"";"id";"word";"n";"tf";"idf";"tf_idf";"date";"month"
"1";"5cc195b6a2c361516998a048";"cent";11;0,0808823529411765;4,24966551719755;0,343722946243919;2016-01-07 16:32:00;2016-01-01
"2";"5cc18e5ca2c3615169989ecb";"lyft";18;0,0467532467532468;7,26192709270275;0,33951866926922;2016-01-21 13:00:08;2016-01-01
"3";"5cc19601a2c361516998a04f";"bumblebe";7;0,048951048951049;6,28109783969103;0,307466327817043;2016-01-11 06:30:04;2016-01-01
"4";"5cc18e13a2c3615169989ebc";"chubb";14;0,043613707165109;6,97424502025097;0,304172680010946;2016-01-19 09:19:11;2016-01-01
"5";"5cc18ddba2c3615169989eb1";"murr";16;0,04;7,26192709270275;0,29047708370811;2016-01-14 17:28:05;2016-01-01
"6";"5cc18e16a2c3615169989ebd";"theme";1;0,0714285714285714;3,92972258252755;0,280694470180539;2016-01-19 11:39:06;2016-01-01
"7";"5cc18e16a2c3615169989ebd";"we’d";1;0,0714285714285714;3,66005901557844;0,261432786827032;2016-01-19 11:39:06;2016-01-01
"8";"5cc18e5ca2c3615169989ecb";"uber";17;0,0441558441558442;5,58795065913108;0,246740678455139;2016-01-21 13:00:08;2016-01-01
"9";"5cc195aaa2c361516998a044";"pdo";10;0,0279329608938547;8,36053938137086;0,233534619591365;2016-01-06 11:52:48;2016-01-01
"10";"5cc18e16a2c3615169989ebd";"defin";1;0,0714285714285714;3,11879236631122;0,222770883307944;2016-01-19 11:39:06;2016-01-01
"11";"5cc18e09a2c3615169989eba";"humanitarian";20;0,056657223796034;3,83875080432182;0,217492963417667;2016-01-18 17:30:03;2016-01-01
"12";"5cc18e16a2c3615169989ebd";"featur";1;0,0714285714285714;3,00868124789479;0,214905803421057;2016-01-19 11:39:06;2016-01-01
"13";"5cc1963da2c361516998a05b";"score";132;0,0558139534883721;3,75536919538277;0,209602001602759;2016-01-12 14:00:07;2016-01-01
"14";"5cc19605a2c361516998a051";"rainforest";17;0,0544871794871795;3,7454188645296;0,204077309926292;2016-01-11 12:30:04;2016-01-01
"15";"5cc18e66a2c3615169989ecf";"lowick";4;0,0242424242424242;8,36053938137086;0,202679742578688;2016-01-22 06:30:03;2016-01-01
"16";"5cc18fdca2c3615169989f17";"rspo";18;0,0478723404255319;7,26192709270275;0,347645445927259;2016-02-09 14:30:56;2016-02-01
"17";"5cc190e8a2c3615169989f4e";"argo";25;0,0477099236641221;6,16331480403464;0,294051278818447;2016-02-24 10:31:25;2016-02-01
"18";"5cc19097a2c3615169989f3c";"musher";18;0,0364372469635627;7,66739220081091;0,279378663187442;2016-02-19 17:38:02;2016-02-01
"19";"5cc1911da2c3615169989f51";"hennessi";4;0,0307692307692308;8,36053938137086;0,257247365580642;2016-02-24 16:45:26;2016-02-01
"20";"5cc190dfa2c3615169989f4a";"vesei";18;0,0350877192982456;6,97424502025097;0,244710351587753;2016-02-23 20:00:04;2016-02-01
"21";"5cc18f51a2c3615169989ef8";"cent";7;0,0569105691056911;4,24966551719755;0,241850883092543;2016-02-01 12:29:37;2016-02-01
"22";"5cc19009a2c3615169989f1c";"cc";18;0,0520231213872832;4,53189798488177;0,235763478982288;2016-02-10 07:01:16;2016-02-01
"23";"5cc18f65a2c3615169989f00";"bowman";7;0,031390134529148;6,97424502025097;0,218922489424918;2016-02-04 01:39:33;2016-02-01
"24";"5cc18f58a2c3615169989efb";"candlema";3;0,0260869565217391;8,36053938137086;0,218101027340109;2016-02-01 22:30:32;2016-02-01
"25";"5cc19062a2c3615169989f33";"masdar";17;0,0294627383015598;7,26192709270275;0,213956257497308;2016-02-16 14:47:38;2016-02-01
"26";"5cc18f6fa2c3615169989f04";"whetton";10;0,0251889168765743;8,36053938137086;0,210592931520677;2016-02-05 03:57:34;2016-02-01
"27";"5cc19049a2c3615169989f29";"teacher";17;0,0551948051948052;3,72581039314122;0,20564537884221;2016-02-11 20:00:06;2016-02-01
"28";"5cc19031a2c3615169989f24";"award";14;0,0566801619433198;3,48534205816971;0,197549752284923;2016-02-10 23:56:22;2016-02-01
"29";"5cc19136a2c3615169989f5c";"clear";35;0,0524737631184408;3,5983654465731;0,188819776057059;2016-02-28 14:01:23;2016-02-01
"30";"5cc1905da2c3615169989f31";"accredit";12;0,0286396181384248;6,56877991214281;0,188127348319126;2016-02-15 13:24:08;2016-02-01
"31";"5cc191a6a2c3615169989f6f";"rss";14;0,0447284345047923;6,41462923231555;0,286916323490152;2016-03-03 12:00:01;2016-03-01
"32";"5cc19288a2c3615169989f9d";"anu";13;0,0490566037735849;5,58795065913108;0,274125881391336;2016-03-14 20:01:46;2016-03-01
"33";"5cc1922fa2c3615169989f87";"windsor";15;0,0408719346049046;6,41462923231555;0,262178306497911;2016-03-10 00:03:50;2016-03-01
"34";"5cc191f5a2c3615169989f82";"faison";11;0,0307262569832402;8,36053938137086;0,256888081550501;2016-03-08 21:12:26;2016-03-01
"35";"5cc191eda2c3615169989f7f";"shower";14;0,049469964664311;5,02833487119566;0,248751548398372;2016-03-08 19:22:00;2016-03-01
"36";"5cc19337a2c3615169989fbf";"bond";29;0,0594262295081967;4,15584676197989;0,246966303478313;2016-03-20 05:19:29;2016-03-01
"37";"5cc19363a2c3615169989fc5";"grape";17;0,0474860335195531;5,02833487119566;0,238775678241135;2016-03-21 17:00:12;2016-03-01
"38";"5cc1936aa2c3615169989fc8";"cefc";8;0,0404040404040404;5,87563273158286;0,237399302286176;2016-03-22 02:03:38;2016-03-01
"39";"5cc19378a2c3615169989fce";"cefc";10;0,0363636363636364;5,87563273158286;0,213659372057559;2016-03-23 04:22:51;2016-03-01
"40";"5cc19281a2c3615169989f9b";"potato";14;0,0404624277456647;5,22504516544171;0,21141801247452;2016-03-14 13:44:48;2016-03-01
"41";"5cc191e7a2c3615169989f7d";"csiro";17;0,0564784053156146;3,64204051007577;0,205696640103947;2016-03-08 04:43:52;2016-03-01
"42";"5cc193a8a2c3615169989fd4";"anz";9;0,0330882352941176;6,16331480403464;0,203933210427617;2016-03-24 07:29:45;2016-03-01
"43";"5cc193c7a2c3615169989fdf";"flight";7;0,0583333333333333;3,39072608179486;0,197792354771367;2016-03-28 22:30:15;2016-03-01
"44";"5cc193c2a2c3615169989fdd";"meteorologist";14;0,0451612903225806;4,28300193746514;0,193425893950039;2016-03-28 12:00:23;2016-03-01
"45";"5cc1937aa2c3615169989fcf";"cryoconit";6;0,0229007633587786;8,36053938137086;0,191462733924524;2016-03-23 11:30:05;2016-03-01
"46";"5cc18b71a2c3615169989e40";"dpf";21;0,046875;7,66739220081091;0,359409009413012;2016-04-17 16:32:28;2016-04-01
"47";"5cc18b31a2c3615169989e32";"bet";34;0,0815347721822542;4,01673395951718;0,327503488305957;2016-04-14 07:41:47;2016-04-01
"48";"5cc18b37a2c3615169989e34";"ea";8;0,0484848484848485;6,75110146893676;0,327326131827237;2016-04-14 13:48:04;2016-04-01
"49";"5cc18bfca2c3615169989e5f";"song";7;0,0666666666666667;4,40929566278943;0,293953044185962;2016-04-21 21:00:07;2016-04-01
"50";"5cc18b24a2c3615169989e2d";"dmi";2;0,03125;8,36053938137086;0,261266855667839;2016-04-13 11:59:27;2016-04-01
"51";"5cc18bb0a2c3615169989e4d";"bleach";18;0,0803571428571429;3,13479270765766;0,251902985436776;2016-04-19 22:00:01;2016-04-01
"52";"5cc18a83a2c3615169989e15";"ecotr";9;0,037037037037037;6,75110146893676;0,250040795145806;2016-04-06 16:25:49;2016-04-01
"53";"5cc18c56a2c3615169989e6e";"vw";11;0,0476190476190476;5,18248555102292;0,246785026239186;2016-04-25 21:29:39;2016-04-01
"54";"5cc18be9a2c3615169989e58";"buse";14;0,0551181102362205;4,39024746781874;0,241982143895521;2016-04-21 02:43:19;2016-04-01
"55";"5cc18a7aa2c3615169989e11";"obbard";7;0,0278884462151394;8,36053938137086;0,233162452866916;2016-04-05 15:05:37;2016-04-01
"56";"5cc18bf5a2c3615169989e5c";"loomi";11;0,0269607843137255;8,36053938137086;0,225406699007548;2016-04-21 07:53:06;2016-04-01
"57";"5cc18b61a2c3615169989e3a";"enso";13;0,0305164319248826;7,26192709270275;0,221608103767924;2016-04-15 12:00:19;2016-04-01
"58";"5cc18c4fa2c3615169989e6b";"cod";17;0,0435897435897436;5,06470251536653;0,220769084003156;2016-04-25 15:37:05;2016-04-01
"59";"5cc18bb0a2c3615169989e4d";"reef";19;0,0848214285714286;2,5026062268874;0,212274635316342;2016-04-19 22:00:01;2016-04-01
"60";"5cc18ca6a2c3615169989e7b";"jone";12;0,0515021459227468;3,91788812488054;0,201779645916595;2016-04-27 12:14:31;2016-04-01
"61";"5cc18979a2c3615169989de5";"contrail";6;0,06;7,26192709270275;0,435715625562165;2016-05-16 22:30:09;2016-05-01
"62";"5cc182baa2c3615169989c95";"ethan";6;0,0483870967741935;6,75110146893676;0,326666200109843;2016-05-29 22:30:14;2016-05-01
"63";"5cc1896da2c3615169989de1";"frisbi";13;0,0382352941176471;8,36053938137086;0,319667682228886;2016-05-12 12:25:58;2016-05-01
"64";"5cc188d3a2c3615169989dbf";"lectur";2;0,0769230769230769;3,91788812488054;0,301376009606196;2016-05-04 16:37:27;2016-05-01
"65";"5cc181a1a2c3615169989c6e";"gloucest";5;0,0416666666666667;6,97424502025097;0,290593542510457;2016-05-20 19:17:19;2016-05-01
"66";"5cc18d11a2c3615169989e8f";"qbe";10;0,034965034965035;7,66739220081091;0,26809063639199;2016-05-02 00:49:15;2016-05-01
"67";"5cc189fea2c3615169989df4";"bear";21;0,0967741935483871;2,76955240086;0,268021200083226;2016-05-18 19:19:57;2016-05-01
"68";"5cc181cca2c3615169989c77";"seiu";13;0,0305164319248826;8,36053938137086;0,255133830886904;2016-05-24 18:54:53;2016-05-01
"69";"5cc1895ca2c3615169989ddb";"400ppm";14;0,045016077170418;5,65248918026865;0,254452889143926;2016-05-11 10:11:19;2016-05-01
"70";"5cc1895ba2c3615169989dda";"plp";4;0,0294117647058824;8,36053938137086;0,245898217099143;2016-05-10 19:35:18;2016-05-01
"71";"5cc1896aa2c3615169989de0";"coral";21;0,0860655737704918;2,65675690671466;0,228655307545114;2016-05-12 00:02:32;2016-05-01
"72";"5cc189e0a2c3615169989dee";"landvogt";5;0,027027027027027;8,36053938137086;0,225960523820834;2016-05-18 05:13:08;2016-05-01
"73";"5cc18a00a2c3615169989df5";"church";12;0,0585365853658537;3,8279398882176;0,224074530042006;2016-05-18 19:54:58;2016-05-01
"74";"5cc1822ca2c3615169989c8b";"gk";12;0,026431718061674;8,36053938137086;0,220983419771917;2016-05-27 08:00:24;2016-05-01
"75";"5cc1823aa2c3615169989c8e";"g7";10;0,0471698113207547;4,55387689160054;0,214805513754742;2016-05-27 16:33:05;2016-05-01
"76";"5cc184aca2c3615169989cf5";"thunder";12;0,104347826086957;5,4701676234747;0,570800099840838;2016-06-26 22:30:24;2016-06-01
"77";"5cc1846aa2c3615169989ce9";"kidnei";9;0,0703125;6,41462923231555;0,451028617897187;2016-06-20 22:30:05;2016-06-01
"78";"5cc18334a2c3615169989ca9";"louvr";10;0,037037037037037;7,66739220081091;0,283977488918923;2016-06-06 15:54:36;2016-06-01
"79";"5cc1839ca2c3615169989cc5";"cruis";23;0,0551558752997602;4,89480347857113;0,269977170280902;2016-06-12 17:00:26;2016-06-01
"80";"5cc18440a2c3615169989ce4";"cefc";27;0,0436187399030695;5,87563273158286;0,256287695884874;2016-06-20 10:13:26;2016-06-01
"81";"5cc182d0a2c3615169989c9a";"vitol";13;0,0286975717439294;8,36053938137086;0,239927178714837;2016-06-01 07:00:14;2016-06-01
"82";"5cc184aca2c3615169989cf5";"firework";4;0,0347826086956522;6,75110146893676;0,23482092065867;2016-06-26 22:30:24;2016-06-01
"83";"5cc18389a2c3615169989cbe";"psycholog";15;0,0490196078431373;4,5763497474526;0,224330869973167;2016-06-10 02:42:38;2016-06-01
"84";"5cc184aca2c3615169989cf5";"rumbl";4;0,0347826086956522;6,41462923231555;0,223117538515323;2016-06-26 22:30:24;2016-06-01
"85";"5cc18399a2c3615169989cc4";"assign";2;0,0425531914893617;5,14166355650266;0,21879419389373;2016-06-12 02:56:33;2016-06-01
"86";"5cc18437a2c3615169989ce0";"cc";13;0,0471014492753623;4,53189798488177;0,213458963056025;2016-06-19 15:17:17;2016-06-01
"87";"5cc18399a2c3615169989cc4";"photo";3;0,0638297872340425;3,33665886052458;0,212978225139867;2016-06-12 02:56:33;2016-06-01
"88";"5cc18399a2c3615169989cc4";"hug";2;0,0425531914893617;4,95934199970871;0,211035829774839;2016-06-12 02:56:33;2016-06-01
"89";"5cc18460a2c3615169989ce5";"xbt";12;0,0256410256410256;7,66739220081091;0,196599800020793;2016-06-20 12:00:08;2016-06-01
"90";"5cc1813ba2c3615169989c5f";"melomi";11;0,0316091954022989;6,16331480403464;0,194817421966612;2016-06-29 10:12:02;2016-06-01
"91";"5cc1853aa2c3615169989d18";"gormlei";9;0,0357142857142857;7,66739220081091;0,273835435743247;2016-07-06 15:52:17;2016-07-01
"92";"5cc18637a2c3615169989d44";"dutert";6;0,038961038961039;6,97424502025097;0,27172383195783;2016-07-19 13:22:45;2016-07-01
"93";"5cc18690a2c3615169989d54";"dive";9;0,0529411764705882;4,5103917796608;0,238785447158513;2016-07-22 12:00:02;2016-07-01
"94";"5cc18577a2c3615169989d24";"possingham";11;0,0284237726098191;8,36053938137086;0,237638070271523;2016-07-09 00:15:37;2016-07-01
"95";"5cc18132a2c3615169989c5c";"ridlei";16;0,0390243902439024;5,96264410857249;0,232688550578439;2016-07-15 07:00:31;2016-07-01
"96";"5cc186b9a2c3615169989d58";"myth";26;0,055793991416309;3,95382013410661;0,220599406623974;2016-07-25 12:00:35;2016-07-01
"97";"5cc1856ba2c3615169989d1f";"sq";10;0,0510204081632653;4,02980604108453;0,205602349034925;2016-07-07 17:19:54;2016-07-01
"98";"5cc1856da2c3615169989d20";"kelp";13;0,0379008746355685;5,41610040220442;0,205274942357602;2016-07-07 19:00:13;2016-07-01
"99";"5cc18684a2c3615169989d4f";"coral";16;0,0758293838862559;2,65675690671466;0,201460239371728;2016-07-21 06:08:05;2016-07-01
"100";"5cc185d8a2c3615169989d33";"smokejump";18;0,0234680573663625;8,36053938137086;0,196205617815744;2016-07-13 13:00:13;2016-07-01
"101";"5cc1857ba2c3615169989d26";"mangrov";18;0,041958041958042;4,64696731466655;0,194977649566429;2016-07-11 06:52:03;2016-07-01
"102";"5cc185cca2c3615169989d2e";"cloud";15;0,0549450549450549;3,53222564406856;0,194078332091679;2016-07-12 11:13:33;2016-07-01
"103";"5cc185e6a2c3615169989d38";"leadsom";8;0,0350877192982456;5,52732603731464;0,19394126446718;2016-07-14 20:51:19;2016-07-01
"104";"5cc1851ca2c3615169989d0c";"otto";11;0,0333333333333333;5,58795065913108;0,186265021971036;2016-07-01 12:00:02;2016-07-01
"105";"5cc18135a2c3615169989c5d";"otter";33;0,0299727520435967;6,16331480403464;0,184731506387959;2016-07-10 10:15:16;2016-07-01
"106";"5cc17e1fa2c3615169989bbf";"coffe";22;0,0849420849420849;4,33518769063571;0,36823988105786;2016-08-29 06:55:05;2016-08-01
"107";"5cc187efa2c3615169989d96";"tortois";13;0,0501930501930502;6,97424502025097;0,350058630360087;2016-08-16 22:31:19;2016-08-01
"108";"5cc187f2a2c3615169989d97";"shishmaref";6;0,0377358490566038;6,56877991214281;0,247878487250672;2016-08-17 00:43:58;2016-08-01
"109";"5cc18715a2c3615169989d6b";"butterfli";16;0,055363321799308;4,44851637594271;0,246284643650808;2016-08-01 07:01:23;2016-08-01
"110";"5cc1875ea2c3615169989d7a";"bight";9;0,0416666666666667;5,87563273158286;0,244818030482619;2016-08-06 00:10:22;2016-08-01
"111";"5cc18715a2c3615169989d6b";"speckl";11;0,0380622837370242;6,28109783969103;0,23907292815433;2016-08-01 07:01:23;2016-08-01
"112";"5cc1874ea2c3615169989d73";"penguin";13;0,0457746478873239;5,18248555102292;0,237226451279218;2016-08-03 12:00:44;2016-08-01
"113";"5cc187dba2c3615169989d90";"katoatau";6;0,0298507462686567;7,66739220081091;0,228877379128684;2016-08-16 02:59:33;2016-08-01
"114";"5cc18834a2c3615169989da6";"severn";2;0,0327868852459016;6,97424502025097;0,228663771155769;2016-08-21 19:43:36;2016-08-01
"115";"5cc187b5a2c3615169989d86";"eleph";21;0,0483870967741935;4,44851637594271;0,215250792384325;2016-08-12 11:00:03;2016-08-01
"116";"5cc187dfa2c3615169989d92";"ship";32;0,0727272727272727;2,90950092780516;0,211600067476739;2016-08-16 06:00:23;2016-08-01
"117";"5cc18715a2c3615169989d6b";"wood";18;0,0622837370242214;3,37010679459212;0,209902845337918;2016-08-01 07:01:23;2016-08-01
"118";"5cc18766a2c3615169989d7d";"runwai";12;0,0470588235294118;4,42871374864654;0,208410058759837;2016-08-08 07:00:23;2016-08-01
"119";"5cc187b2a2c3615169989d85";"tweet";8;0,0650406504065041;3,19575340744735;0,207853880159177;2016-08-10 22:30:18;2016-08-01
"120";"5cc18825a2c3615169989da1";"shishmaref";7;0,0311111111111111;6,56877991214281;0,204362041711109;2016-08-18 18:18:50;2016-08-01
"121";"5cc1805fa2c3615169989c33";"lobster";15;0,0652173913043478;5,7214820517556;0,373140133810148;2016-09-24 17:48:20;2016-09-01
"122";"5cc17f9fa2c3615169989c05";"milk";21;0,0658307210031348;4,5103917796608;0,296922342861683;2016-09-13 11:58:49;2016-09-01
"123";"5cc18015a2c3615169989c26";"conroi";9;0,039647577092511;6,97424502025097;0,276511917102461;2016-09-21 01:24:29;2016-09-01
"124";"5cc18004a2c3615169989c1e";"doggerland";5;0,0359712230215827;7,66739220081091;0,275805474849314;2016-09-19 22:30:41;2016-09-01
"125";"5cc17f6da2c3615169989bfc";"turbul";17;0,0548387096774194;5,02833487119566;0,275747396162343;2016-09-11 09:30:54;2016-09-01
"126";"5cc1807ba2c3615169989c3e";"coffe";18;0,0548780487804878;4,33518769063571;0,237906641559277;2016-09-27 11:09:13;2016-09-01
"127";"5cc17ef0a2c3615169989be4";"typhoon";13;0,0467625899280576;4,92655217688571;0,230378339206886;2016-09-05 17:00:32;2016-09-01
"128";"5cc17eeca2c3615169989be2";"qut";10;0,0298507462686567;7,66739220081091;0,228877379128684;2016-09-05 05:15:54;2016-09-01
"129";"5cc18007a2c3615169989c20";"reef";29;0,0909090909090909;2,5026062268874;0,227509656989764;2016-09-20 04:58:45;2016-09-01
"130";"5cc1804aa2c3615169989c2d";"alec";7;0,0360824742268041;6,05795428837681;0,218585979477514;2016-09-21 22:57:01;2016-09-01
"131";"5cc17ec6a2c3615169989bd8";"seed";24;0,0574162679425837;3,79619118990302;0,217963130520748;2016-09-02 06:00:29;2016-09-01
"132";"5cc17feaa2c3615169989c17";"coffe";15;0,0496688741721854;4,33518769063571;0,215323891918992;2016-09-16 18:39:28;2016-09-01
"133";"5cc180b3a2c3615169989c43";"agl";14;0,0445859872611465;4,74962146872664;0,211766562299914;2016-09-27 20:30:43;2016-09-01
"134";"5cc180bda2c3615169989c45";"greenhil";6;0,024896265560166;8,36053938137086;0,208146208664835;2016-09-28 11:08:18;2016-09-01
"135";"5cc17fb1a2c3615169989c0c";"dosan";10;0,0240963855421687;8,36053938137086;0,201458780273997;2016-09-14 09:43:20;2016-09-01
"136";"5cc180e2a2c3615169989c54";"puffin";18;0,0482573726541555;6,16331480403464;0,297425379283173;2016-10-02 08:00:07;2016-10-01
"137";"5cc1795ca2c3615169989a8c";"macrocrit";10;0,0305810397553517;8,36053938137086;0,255673987197886;2016-10-17 12:00:00;2016-10-01
"138";"5cc180e2a2c3615169989c54";"kress";11;0,0294906166219839;8,36053938137086;0,246557461649007;2016-10-02 08:00:07;2016-10-01
"139";"5cc1792da2c3615169989a83";"cathol";16;0,0474777448071217;5,10244284334938;0,242252479209466;2016-10-24 17:48:25;2016-10-01
"140";"5cc17937a2c3615169989a88";"yoga";10;0,0336700336700337;6,75110146893676;0,227309813768914;2016-10-16 18:00:38;2016-10-01
"141";"5cc17d0fa2c3615169989b86";"megadrought";9;0,0289389067524116;7,66739220081091;0,221885947933435;2016-10-05 20:00:40;2016-10-01
"142";"5cc17cbba2c3615169989b74";"hfc";14;0,0397727272727273;5,41610040220442;0,215413084178585;2016-10-10 17:30:34;2016-10-01
"143";"5cc179bea2c3615169989aa6";"beetl";10;0,0431034482758621;4,99324355138439;0,215226015145879;2016-10-23 22:30:10;2016-10-01
"144";"5cc17931a2c3615169989a85";"hfc";12;0,0382165605095541;5,41610040220442;0,206984728746666;2016-10-15 21:53:25;2016-10-01
"145";"5cc17963a2c3615169989a90";"nicol";4;0,0333333333333333;6,05795428837681;0,20193180961256;2016-10-17 22:30:19;2016-10-01
"146";"5cc17ceca2c3615169989b78";"health";27;0,113445378151261;1,77574798898514;0,20145040211176;2016-10-02 21:40:33;2016-10-01
"147";"5cc17d0aa2c3615169989b84";"hurrican";19;0,0748031496062992;2,68036677235379;0,200499876672134;2016-10-05 12:00:00;2016-10-01
"148";"5cc17a06a2c3615169989abb";"butterfli";6;0,0447761194029851;4,44851637594271;0,199187300415345;2016-10-27 22:30:31;2016-10-01
"149";"5cc17d69a2c3615169989b98";"curran";3;0,0236220472440945;8,36053938137086;0,197493056252855;2016-10-12 22:30:22;2016-10-01
"150";"5cc17d54a2c3615169989b8f";"galleri";11;0,041044776119403;4,67165992725692;0,191747235820247;2016-10-10 21:26:58;2016-10-01
